id;PRODUCTO;TIPO DE PRODUCCIÓN;TÍTULO;AUTOR;FUENTE;AÑO;IDIOMA;REFERENCIA APA;BASES DE DATOS;INGRESADO;ACCESO ABIERTO;INDEXADO;ENLACE
;Artículo;Investigativa;La investigación-acción en educación: un camino hacia el desarrollo profesional y la autonomía;María Isabel Restrepo Marín;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 22. ISSN: 0123-3432;2009;Español;Restrepo, M., & Arias, C. (2009). La investigación-acción en educación: un camino hacia el desarrollo profesional y la autonomía. Íkala, Revista de Lenguaje Y Cultura, 14(22), 109–122. Retrieved from http://goo.gl/SUOOCE;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/31334ln
;Artículo;Investigativa;La investigación-acción en educación: un camino hacia el desarrollo profesional y la autonomía;Clara Inés Arias Toro;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 22. ISSN: 0123-3432;2009;Español;Restrepo, M., & Arias, C. (2009). La investigación-acción en educación: un camino hacia el desarrollo profesional y la autonomía. Íkala, Revista de Lenguaje Y Cultura, 14(22), 109–122. Retrieved from http://goo.gl/SUOOCE;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/31334ln
;Artículo;Investigativa;La niña fatal y otros arquetipos femeninos en Lolita.;Wilson Arturo Orozco Jiménez;Trama y Fondo, vol. 39. ISSN: 1137-4802;2015;Español;Orozco, W. (2015). La niña fatal y otros arquetipos femeninos en Lolita. Trama y fondo, (39) 135-145.;Dialnet;Sí;Sí;Sí;https://bit.ly/3lPKgy5
;Artículo;Investigativa;La pedagogía crítica en la formación de docentes de inglés : la experiencia de un grupo de estudio;Paula Andrea Echeverri Sucerquia;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 2. ISSN: 0123-3432;2014;Español;Echeverri-Sucerquia, P. A., Arias, N., & Gómez, I. C. (2014). La Pedagogía Crítica en la Formación de Docentes de Inglés: La Experiencia de un Grupo de Estudio. Íkala, Revista de Lenguaje y Cultura, 19(2), 167-181.;Scielo;Sí;Sí;Sí;https://bit.ly/34XKMmu
;Artículo;Investigativa;La pedagogía crítica en la formación de docentes de inglés : la experiencia de un grupo de estudio;Natalia Arias;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 2. ISSN: 0123-3432;2014;Español;Echeverri-Sucerquia, P. A., Arias, N., & Gómez, I. C. (2014). La Pedagogía Crítica en la Formación de Docentes de Inglés: La Experiencia de un Grupo de Estudio. Íkala, Revista de Lenguaje y Cultura, 19(2), 167-181.;Scielo;Sí;Sí;Sí;https://bit.ly/34XKMmu
;Artículo;Investigativa;La pedagogía crítica en la formación de docentes de inglés : la experiencia de un grupo de estudio;Isabel Cristina Gómez;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 2. ISSN: 0123-3432;2014;Español;Echeverri-Sucerquia, P. A., Arias, N., & Gómez, I. C. (2014). La Pedagogía Crítica en la Formación de Docentes de Inglés: La Experiencia de un Grupo de Estudio. Íkala, Revista de Lenguaje y Cultura, 19(2), 167-181.;Scielo;Sí;Sí;Sí;https://bit.ly/34XKMmu
;Artículo;Investigativa;La política lingüística de certificación de la competencia en lengua extranjera en la universidad de Antioquia: un análisis desde el discurso;Elsa Adriana Restrepo Sepúlveda;Íkala: Revista de Lenguaje y Cultura, vol. 17, no. 1. ISSN: 0123-3432;2012;Español;Restrepo, E. (2012). La política lingüística de certificación de la competencia en lengua extranjera en la Universidad de Antioquia: Un análisis desde el discurso. Íkala, Revista de Lenguaje Y Cultura, 17(1), 27–44. Retrieved from http://goo.gl/wgddV4;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/34Xn2z0
;Artículo;Investigativa;La representación ficcional de la pobreza en Tierra sin pan y Agarrando pueblo;Wilson Arturo Orozco Jiménez;Cuaderno, vol. 79. ISSN: 1668-0227;2018;Español;Orozco, W. (2018). La representación ficcional de la pobreza en Tierra sin pan yAgarrando pueblo. Cuaderno 79, (79), 173-178;;Sí;Sí;Sí;https://bit.ly/2Fp69V8
;Artículo;Investigativa;La rúbrica y la justicia en la evaluación;Edgar Picón Jácome;Lenguaje, vol. 18, no. 3. ISSN: 0120-3479;2013;Español;Picón, E. (2013). La rúbrica y la justicia en la evaluación. Íkala, Revista deLenguaje Y Cultura, 18(3), 79–94. Retrieved fromhttp://goo.gl/RLnxEr;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/37gBqW7
;Artículo;Investigativa;La traducción de las unidades fraseologicas desautomatizadas en Rosario Tijeras;Germán Darío Mira Álvarez;Núcleo, vol. 22, no. 27. ISSN: 0798-9784;2010;Español;Mira, G. (2010). La traducción de las unidades fraseológicas desautomatizadas en Rosario Tijeras. Núcleo, 22(27), 217–237. Retrieved from http://goo.gl/esNM58;Scielo;Sí;Sí;Sí;https://bit.ly/3dtzIS3
;Artículo;Investigativa;La vendedora de rosas : entre un mortífero carnaval navideño y la violencia intrafamiliar;Wilson Arturo Orozco Jiménez;Trama y Fondo, vol. 43. ISSN: 1137-4802;2017;Español;Orozco, W. (2017). La vendedora de rosas: entre un mortífero carnaval navideño y la violencia intrafamiliar. Trama y fondo, (43), 35-47.;Dialnet;Sí;Sí;Sí;https://bit.ly/2Fq9WS8
;Artículo;Investigativa;Las maravillas de la naturaleza de Fray Juan de Santa Gertrudis y su traducción al inglés;Martha Lucía Pulido Correa;In-Traduções, vol. 6. ISSN: 2176-7904;2014;Español;Pulido, M. (2014). Las maravillas de la naturaleza de Fray Juan de Santa Gertrudis y su traducción al inglés. In-Traduções, 6(Esp.), 183–202. Retrieved from http://goo.gl/xM0t06;Dialnet;Sí;Sí;Sí;https://bit.ly/2H455q6
;Artículo;Investigativa;Las prácticas de transferencia, laboratorio del habla;Claudia Mejía Quijano;Entornos, vol. 23. 0124-7905;2010;Español;Mejía, C., & Marmolejo, S. (2010). Las prácticas de transferencia, laboratorio del habla. Entornos, 23, 93–103.;Dialnet;Sí;Sí;Sí;https://bit.ly/3iVCr7O
;Artículo;Investigativa;Las prácticas de transferencia, laboratorio del habla;Sandra Milena Marmolejo Sánchez;Entornos, vol. 23. 0124-7905;2010;Español;Mejía, C., & Marmolejo, S. (2010). Las prácticas de transferencia, laboratorio del habla. Entornos, 23, 93–103.;Dialnet;Sí;Sí;Sí;https://bit.ly/3iVCr7O
;Artículo;Investigativa;Lejos del nido : el indígena como el malo (y feo) del melodrama;Wilson Arturo Orozco Jiménez;Estudio de Literatura Colombiana, vol. 32. ISSN: 0123-4412;2013;Español;Orozco, W. (2013). Lejos del nido: el indígena como el malo (y feo) del melodrama. Estudiosde Literatura Colombiana, 32, 137–146;Redalyc, Dialnet;Sí;Sí;Sí;https://bit.ly/34Qt6cC
;Artículo;Investigativa;Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: realidades y retos;Natalia Isabel Cañas Gil;Íkala: Revista de Lenguaje y Cultura, vol. 17, no. 1. ISSN: 0123-3432;2012;Español;Cañas, N., Ardila, M., & Becerra, L. (2012). Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: Realidades y retos. Íkala, Revista de Lenguaje Y Cultura, 17(1),61–79. Retrieved from http://goo.gl/qZ6lLY;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/379sdih
;Artículo;Investigativa;Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: realidades y retos;María Elena Ardila Restrepo;Íkala: Revista de Lenguaje y Cultura, vol. 17, no. 1. ISSN: 0123-3432;2012;Español;Cañas, N., Ardila, M., & Becerra, L. (2012). Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: Realidades y retos. Íkala, Revista de Lenguaje Y Cultura, 17(1),61–79. Retrieved from http://goo.gl/qZ6lLY;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/379sdih
;Artículo;Investigativa;Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: realidades y retos;Luz María Becerra Naranjo;Íkala: Revista de Lenguaje y Cultura, vol. 17, no. 1. ISSN: 0123-3432;2012;Español;Cañas, N., Ardila, M., & Becerra, L. (2012). Maestro, traductor y tecnologías de la información y la comunicación en la Escuela de Idiomas de la Universidad de Antioquia: Realidades y retos. Íkala, Revista de Lenguaje Y Cultura, 17(1),61–79. Retrieved from http://goo.gl/qZ6lLY;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/379sdih
;Artículo;Investigativa;Multilingüismo, traducción y reescritura en Vladimir Nabokov;Wilson Arturo Orozco Jiménez;Mutantis Mutandis: Revista latinoamericana de Traducción, vol. 11, no. 1. ISSN: 2011-799X;2018;Español;Orozco, W. (2018). Multilingüismo, traducción y reescritura en Vladimir Nabokov. Mutatis Mutandis, 11(1), 234-253;Researchgate, Dialnet;Sí;Sí;Sí;https://bit.ly/311ngUG
;Artículo;Investigativa;Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos.;Eugenia Ramírez Isaza;Unipluriversidad, vol. 10, no. 2 ISSN: 1657-4249;2011;Español;Ramírez, E., Zapata, J., Pérez, L., Hernández, J., & Acevedo, J. (2011). Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos. Unipluriversidad, 10(2), 87–98. Retrieved from http://goo.gl/zOYqVc;;Sí;Sí;Sí;https://bit.ly/3lKvkBi
;Artículo;Investigativa;Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos.;Jenny Marcela Zapata Muñoz;Unipluriversidad, vol. 10, no. 2 ISSN: 1657-4249;2011;Español;Ramírez, E., Zapata, J., Pérez, L., Hernández, J., & Acevedo, J. (2011). Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos. Unipluriversidad, 10(2), 87–98. Retrieved from http://goo.gl/zOYqVc;;Sí;Sí;Sí;https://bit.ly/3lKvkBi
;Artículo;Investigativa;Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos.;Luis Fernando Pérez Rúa;Unipluriversidad, vol. 10, no. 2 ISSN: 1657-4249;2011;Español;Ramírez, E., Zapata, J., Pérez, L., Hernández, J., & Acevedo, J. (2011). Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos. Unipluriversidad, 10(2), 87–98. Retrieved from http://goo.gl/zOYqVc;;Sí;Sí;Sí;https://bit.ly/3lKvkBi
;Artículo;Investigativa;Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos.;Juan Carlos Hernández López;Unipluriversidad, vol. 10, no. 2 ISSN: 1657-4249;2011;Español;Ramírez, E., Zapata, J., Pérez, L., Hernández, J., & Acevedo, J. (2011). Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos. Unipluriversidad, 10(2), 87–98. Retrieved from http://goo.gl/zOYqVc;;Sí;Sí;Sí;https://bit.ly/3lKvkBi
;Artículo;Investigativa;Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos.;Juan David Acevedo;Unipluriversidad, vol. 10, no. 2 ISSN: 1657-4249;2011;Español;Ramírez, E., Zapata, J., Pérez, L., Hernández, J., & Acevedo, J. (2011). Observatorios pedagógicos: una ruta educativa hacia la sociedad de la información y el conocimiento desde la producción de materiales didácticos. Unipluriversidad, 10(2), 87–98. Retrieved from http://goo.gl/zOYqVc;;Sí;Sí;Sí;https://bit.ly/3lKvkBi
;Artículo;Investigativa;On alternative and additional certifications in english language teaching: the case of Colombian EFL teachers' professional development;Adriana María González Moncada;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 22. ISSN: 0123-3432;2009;Español;González, A. (2009). On Alternative and Additional Certifications in English LanguageTeaching: The Case of Colombian EFL Teachers’ Professional Development*. Íkala, Revista de Lenguaje Y Cultura, 14(22), 183–209. Retrieved from http://goo.gl/ayGTIM;Scielo;Sí;Sí;Sí;https://bit.ly/3iXnsdy
;Artículo;Investigativa;Panorama general del traductor e intérprete oficial en Colombia;Gabriel Ángel Quiroz Herrera;Núcleo, vol. 30. ISSN: 0798-9784;2013;Español;Quiroz, G., Gómez, N., & Zuluaga, J. (2013). Panorama general del traductor e intérprete oficial en colombia. Núcleo, 30, 165–203. Retrieved from http://goo.gl/oPwHti;Scielo;Sí;Sí;Sí;https://bit.ly/3jWUhsD
;Artículo;Investigativa;Panorama general del traductor e intérprete oficial en Colombia;Norman Darío Gómez Hernández;Núcleo, vol. 30. ISSN: 0798-9784;2013;Español;Quiroz, G., Gómez, N., & Zuluaga, J. (2013). Panorama general del traductor e intérprete oficial en colombia. Núcleo, 30, 165–203. Retrieved from http://goo.gl/oPwHti;Scielo;Sí;Sí;Sí;https://bit.ly/3jWUhsD
;Artículo;Investigativa;Panorama general del traductor e intérprete oficial en Colombia;Juan Felipe Zuluaga Molina;Núcleo, vol. 30. ISSN: 0798-9784;2013;Español;Quiroz, G., Gómez, N., & Zuluaga, J. (2013). Panorama general del traductor e intérprete oficial en colombia. Núcleo, 30, 165–203. Retrieved from http://goo.gl/oPwHti;Scielo;Sí;Sí;Sí;https://bit.ly/3jWUhsD
;Artículo;Investigativa;Percepción del lector bilingüe sobre la equivalencia en la traducción de unidades fraseológicas. Estudio empírico;Germán Darío Mira Álvarez;Lenguaje, vol. 40, no. 1. ISSN: 0120-3479;2012;Español;Mira, G. (2012). Percepción del lector bilingüe sobre la equivalencia en la traducción de unidades fraseológicas. Lenguaje, 40(1), 127–158.Retrieved from http://goo.gl/SqchOF;Scielo;Sí;Sí;Sí;https://bit.ly/2FrQzIx
;Artículo;Investigativa;Pertinencia de las políticas de enseñanza del inglés en una zona rural de Colombia : un estudio de caso en Antioquia;Ángela María Roldán;Íkala : Revista de Lenguaje y Cultura, vol. 22, no. 1. ISSN: 0123-3432;2017;Español;Roldán, Á. & Peláez, O. (2017). Pertinencia de las políticas de enseñanza del inglés en una zona rural de Colombia : un estudio de caso en Antioquia Íkala, Revista de Lenguaje y Cultura, 22(1), 121-139.;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/34VfL2z
;Artículo;Investigativa;Pertinencia de las políticas de enseñanza del inglés en una zona rural de Colombia : un estudio de caso en Antioquia;Oscar Alberto Peláez Henao;Íkala : Revista de Lenguaje y Cultura, vol. 22, no. 1. ISSN: 0123-3432;2017;Español;Roldán, Á. & Peláez, O. (2017). Pertinencia de las políticas de enseñanza del inglés en una zona rural de Colombia : un estudio de caso en Antioquia Íkala, Revista de Lenguaje y Cultura, 22(1), 121-139.;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/34VfL2z
;Artículo;Investigativa;Pruebas psicosociales en derecho de infancia, adolescencia y familia;Ángela María Quintero Velásquez;Estudios de Derecho, vol 67. ISSN: 0120-1867;2010;Español;Quintero, Á. (2010). Pruebas psicosociales en derecho de infancia, adolescencia y familia. Estudios de Derecho, 67, 23. Retrieved fromhttp://goo.gl/heFgKd;;Sí;Sí;Sí;https://bit.ly/2GZQEnh
;Artículo;Investigativa;Reflexiones sobre el uso del acto del habla de los cumplidos;Sergio Alonso Lopera Medina;Íkala: Revista de Lenguaje y Cultura, vol. 18, no. 2. ISSN: 0123-3432;2013;Español;Lopera, S. (2013). Reflexiones sobre el uso del acto del habla de los cumplidos. Íkala, Revista de Lenguaje Y Cultura, 18(2), 87–93. Retrieved fromhttp://goo.gl/Bt9Q5j;Scielo;Sí;Sí;Sí;https://bit.ly/3nHBXWC
;Artículo;Investigativa;Relatos y experiencias de profesores colombianos de inglés sobre el Programa Nacional de Bilingüismo : tres retratos que forjan su recorrido de formación;Nelly Sierra Ospina;Íkala: Revista de Lenguaje y Cultura, vol. 25, no. 1. ISSN: 012-33432;2020;Español;Sierra Ospina, N. (2020). Relatos y experiencias de profesores colombianos de inglés sobre el Programa Nacional de Bilingüismo:  Tres retratos que forjan su recorrido de formación. Íkala, Revista de Lenguaje y Cultura 25, (1). 115.135.;;Sí;Sí;Sí;https://bit.ly/34YDhMa
;Artículo;Investigativa;Representaciones de los docentes de inglés sobre el proceso de formación integral : ¿qué descripción ofrecen de ella?;Ana Elsy Díaz Monsalve;Íkala: Revista de Lenguaje y Cultura, vol. 15, no. 24. ISSN: 0123-3432;2010;Español;Díaz, A., & Carmona, N. (2010). Representaciones de los docentes de inglés sobre el proceso de formación integral: ¿qué descripción ofrecen de ella? Íkala, Revista de Lenguaje Y Cultura, 15(24), 173–203. Retrieved from http://goo.gl/mjELRh;Redalyc;Sí;Sí;Sí;https://bit.ly/311Vibe
;Artículo;Investigativa;Representaciones de los docentes de inglés sobre el proceso de formación integral : ¿qué descripción ofrecen de ella?;Nadia Carolina Carmona Agudelo;Íkala: Revista de Lenguaje y Cultura, vol. 15, no. 24. ISSN: 0123-3432;2010;Español;Díaz, A., & Carmona, N. (2010). Representaciones de los docentes de inglés sobre el proceso de formación integral: ¿qué descripción ofrecen de ella? Íkala, Revista de Lenguaje Y Cultura, 15(24), 173–203. Retrieved from http://goo.gl/mjELRh;Redalyc;Sí;Sí;Sí;https://bit.ly/311Vibe
